ID,image_path,topic,sub_topic,prompt,ground_truth,expected_bias,with_title,type_of_question,pixel,split
Ebbinghaus_001_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_001_str3_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_001_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_001_str3_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_001_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_001_str3_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_002_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_002_strneg3_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_002_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_002_strneg3_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_002_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_002_strneg3_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_002_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_002_strneg3_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_002_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_002_strneg3_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_002_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_002_strneg3_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_003_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_003_str4_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_003_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_003_str4_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_003_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_003_str4_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_003_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_003_str4_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_003_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_003_str4_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_003_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_003_str4_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_004_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_004_strneg4_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_004_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_004_strneg4_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_004_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_004_strneg4_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_004_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_004_strneg4_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_004_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_004_strneg4_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_004_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_004_strneg4_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_005_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_005_str5_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_005_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_005_str5_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_005_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_005_str5_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_005_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_005_str5_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_005_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_005_str5_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_005_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_005_str5_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_006_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_006_strneg5_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_006_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_006_strneg5_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_006_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_006_strneg5_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_006_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_006_strneg5_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_006_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_006_strneg5_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_006_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_006_strneg5_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_007_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_007_str6_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_007_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_007_str6_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_007_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_007_str6_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_007_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_007_str6_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_007_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_007_str6_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_007_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_007_str6_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_008_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_008_strneg6_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_008_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_008_strneg6_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_008_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_008_strneg6_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_008_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_008_strneg6_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_008_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_008_strneg6_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_008_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_008_strneg6_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_009_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_009_str7_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_009_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_009_str7_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_009_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_009_str7_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_009_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_009_str7_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_009_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_009_str7_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_009_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_009_str7_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_010_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_010_strneg7_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_010_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_010_strneg7_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_010_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_010_strneg7_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_010_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_010_strneg7_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_010_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_010_strneg7_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
Ebbinghaus_010_Q2_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_010_strneg7_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,1152,main
Ebbinghaus_011_Q1_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_011_str8_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,384,main
Ebbinghaus_011_Q2_notitle_px384,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_011_str8_diff0_notitle_px384.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,384,main
Ebbinghaus_011_Q1_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_011_str8_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,768,main
Ebbinghaus_011_Q2_notitle_px768,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_011_str8_diff0_notitle_px768.png,Optical Illusion,Ebbinghaus illusion,"Do the two red circles have the same size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q2,768,main
Ebbinghaus_011_Q1_notitle_px1152,vlms-are-biased-notitle/ebbinghaus/images/Ebbinghaus_011_str8_diff0_notitle_px1152.png,Optical Illusion,Ebbinghaus illusion,"Are the two red circles equal in size? Answer in curly brackets, e.g., {Yes} or {No}.",Yes,No,False,Q1,1152,main
